Date,Open,High,Low,Close,Adj Close,Volume
"Oct 30, 2024",0.999712,1.000788,0.998488,0.999632,0.999632,"69,142,436,437"
"Oct 29, 2024",0.999333,1.000320,0.998754,0.999729,0.999729,"87,586,242,107"
"Oct 28, 2024",0.998694,1.000287,0.998287,0.999305,0.999305,"66,855,500,410"
"Oct 27, 2024",0.998853,0.999606,0.998327,0.998745,0.998745,"34,453,667,355"
"Oct 26, 2024",0.997953,1.000049,0.997837,0.998722,0.998722,"44,076,956,725"
"Oct 25, 2024",0.999531,1.000179,0.996926,0.998163,0.998163,"78,091,841,017"
"Oct 24, 2024",0.999010,0.999964,0.998534,0.999507,0.999507,"57,614,263,583"
"Oct 23, 2024",0.999351,1.000183,0.998366,0.999194,0.999194,"60,689,585,382"
"Oct 22, 2024",0.999734,1.000534,0.998958,0.999388,0.999388,"58,886,789,137"
"Oct 21, 2024",0.999691,1.000498,0.999042,0.999833,0.999833,"66,839,777,317"
"Oct 20, 2024",0.999967,1.000343,0.999263,0.999702,0.999702,"45,409,324,314"
"Oct 19, 2024",0.999910,1.000206,0.999238,0.999949,0.999949,"32,490,132,300"
"Oct 18, 2024",0.999686,1.000595,0.999141,0.999908,0.999908,"59,487,210,585"
"Oct 17, 2024",0.999845,1.000766,0.999250,0.999683,0.999683,"55,057,801,321"
"Oct 16, 2024",0.999793,1.000829,0.999366,0.999835,0.999835,"63,169,854,723"
"Oct 15, 2024",0.999548,1.001132,0.999203,0.999808,0.999808,"83,963,242,850"
"Oct 14, 2024",0.999548,1.000554,0.998138,0.999503,0.999503,"73,645,211,355"
"Oct 13, 2024",0.999755,1.000836,0.999315,0.999557,0.999557,"36,960,774,632"
"Oct 12, 2024",0.999742,1.001143,0.999421,0.999757,0.999757,"35,944,351,076"
"Oct 11, 2024",0.999225,1.000757,0.998774,0.999756,0.999756,"51,632,274,020"
"Oct 10, 2024",0.999069,1.000278,0.998509,0.999209,0.999209,"53,496,953,156"
"Oct 9, 2024",0.999424,1.000831,0.998797,0.999071,0.999071,"51,841,377,811"
"Oct 8, 2024",0.999838,1.000760,0.999100,0.999420,0.999420,"52,704,043,947"
"Oct 7, 2024",0.999796,1.001126,0.999446,0.999971,0.999971,"62,209,887,550"
"Oct 6, 2024",0.999988,1.001227,0.999526,0.999846,0.999846,"31,287,737,203"
"Oct 5, 2024",1.000149,1.000959,0.999612,0.999976,0.999976,"29,417,406,990"
"Oct 4, 2024",0.999930,1.001233,0.999494,1.000151,1.000151,"52,705,769,943"
"Oct 3, 2024",0.999746,1.001461,0.999477,0.999994,0.999994,"63,125,979,096"
"Oct 2, 2024",0.999780,1.001469,0.999471,0.999751,0.999751,"70,063,566,098"
"Oct 1, 2024",0.999831,1.001770,0.999074,0.999788,0.999788,"87,661,652,549"
"Sep 30, 2024",1.000141,1.001424,0.999470,0.999814,0.999814,"64,288,823,984"
"Sep 29, 2024",1.000198,1.001930,0.999852,1.000140,1.000140,"39,151,842,030"
"Sep 28, 2024",1.000224,1.001155,0.999895,1.000186,1.000186,"38,585,123,416"
"Sep 27, 2024",1.000248,1.001816,0.999799,1.000179,1.000179,"61,923,482,857"
"Sep 26, 2024",0.999754,1.001541,0.999553,1.000243,1.000243,"66,981,158,381"
"Sep 25, 2024",0.999970,1.001298,0.999583,0.999855,0.999855,"50,797,578,929"
"Sep 24, 2024",0.999966,1.001366,0.999654,0.999968,0.999968,"56,967,919,219"
"Sep 23, 2024",1.000112,1.001357,0.999659,0.999999,0.999999,"60,077,721,757"
"Sep 22, 2024",1.000355,1.001501,0.999777,1.000088,1.000088,"41,426,101,070"
"Sep 21, 2024",1.000055,1.001093,0.999879,1.000310,1.000310,"33,954,200,576"
"Sep 20, 2024",1.000211,1.001293,0.999657,1.000111,1.000111,"62,999,225,593"
"Sep 19, 2024",1.000096,1.001882,0.999713,1.000198,1.000198,"68,815,065,769"
"Sep 18, 2024",1.000096,1.001952,0.999734,1.000435,1.000435,"62,277,811,817"
"Sep 17, 2024",0.999937,1.001595,0.999617,1.000088,1.000088,"55,698,782,715"
"Sep 16, 2024",1.000054,1.001668,0.999465,0.999937,0.999937,"52,359,857,999"
"Sep 15, 2024",1.000152,1.001122,0.999803,1.000068,1.000068,"33,574,816,326"
"Sep 14, 2024",1.000707,1.002189,0.999992,1.000207,1.000207,"31,284,959,922"
"Sep 13, 2024",1.000041,1.001685,0.999642,1.000778,1.000778,"50,561,943,685"
"Sep 12, 2024",1.000137,1.001529,0.999396,0.999972,0.999972,"49,496,227,393"
"Sep 11, 2024",0.999982,1.001625,0.999345,1.000137,1.000137,"53,910,355,372"
"Sep 10, 2024",1.000152,1.001288,0.999647,1.000017,1.000017,"44,958,459,857"
"Sep 9, 2024",1.000145,1.001681,0.999616,1.000145,1.000145,"53,645,369,813"
"Sep 8, 2024",0.999898,1.001288,0.999602,0.999935,0.999935,"32,754,298,136"
"Sep 7, 2024",0.999786,1.001468,0.999475,0.999850,0.999850,"34,349,157,560"
"Sep 6, 2024",0.999735,1.001253,0.998645,0.999742,0.999742,"76,063,648,537"
"Sep 5, 2024",1.000022,1.001508,0.999337,0.999754,0.999754,"47,219,392,114"
"Sep 4, 2024",0.999720,1.001531,0.999469,1.000019,1.000019,"57,499,396,611"
"Sep 3, 2024",0.999865,1.001028,0.999402,0.999751,0.999751,"43,284,063,635"
"Sep 2, 2024",1.000038,1.001738,0.999620,0.999895,0.999895,"45,617,837,521"
"Sep 1, 2024",0.999883,1.001654,0.999210,1.000006,1.000006,"40,816,634,044"
"Aug 31, 2024",0.999981,1.001137,0.999600,0.999884,0.999884,"24,536,311,364"
"Aug 30, 2024",1.000117,1.001853,0.999445,0.999893,0.999893,"53,462,688,174"
"Aug 29, 2024",1.000163,1.002429,0.999781,1.000159,1.000159,"51,557,558,279"
"Aug 28, 2024",1.000324,1.001916,0.999314,1.000150,1.000150,"69,866,785,923"
"Aug 27, 2024",1.000180,1.002062,0.999396,1.000327,1.000327,"65,120,597,214"
"Aug 26, 2024",1.000513,1.001884,0.999987,1.000202,1.000202,"51,030,197,598"
"Aug 25, 2024",1.000414,1.001622,1.000120,1.000545,1.000545,"40,361,519,650"
"Aug 24, 2024",1.000813,1.001746,1.000066,1.000412,1.000412,"46,227,369,084"
"Aug 23, 2024",1.000214,1.001933,0.999709,1.000839,1.000839,"66,435,913,915"
"Aug 22, 2024",1.000213,1.001540,0.999859,1.000228,1.000228,"45,673,020,568"
"Aug 21, 2024",1.000070,1.001728,0.999437,1.000306,1.000306,"53,113,473,486"
"Aug 20, 2024",1.000526,1.001604,0.999863,1.000046,1.000046,"53,591,125,880"
"Aug 19, 2024",1.000389,1.001816,0.999773,1.000526,1.000526,"46,796,006,984"
"Aug 18, 2024",1.000041,1.001529,0.999864,1.000642,1.000642,"34,966,981,759"
"Aug 17, 2024",1.000282,1.001384,0.999907,1.000209,1.000209,"27,396,981,274"
"Aug 16, 2024",1.000218,1.001550,0.999587,1.000291,1.000291,"49,001,060,836"
"Aug 15, 2024",1.000296,1.001478,0.999644,1.000237,1.000237,"56,751,936,622"
"Aug 14, 2024",1.000313,1.001858,0.999761,1.000290,1.000290,"52,144,724,490"
"Aug 13, 2024",1.000263,1.001865,0.999617,1.000266,1.000266,"51,440,569,199"
"Aug 12, 2024",1.000047,1.001765,0.999750,1.000180,1.000180,"63,275,431,596"
"Aug 11, 2024",1.000191,1.001789,0.999835,1.000045,1.000045,"41,909,131,618"
"Aug 10, 2024",1.000574,1.001874,0.999995,1.000211,1.000211,"31,042,565,436"
"Aug 9, 2024",1.000450,1.001723,0.999590,1.000578,1.000578,"55,251,256,632"
"Aug 8, 2024",1.000083,1.001911,0.998622,1.000279,1.000279,"73,383,041,658"
"Aug 7, 2024",1.000376,1.002208,0.999792,1.000273,1.000273,"72,320,106,597"
"Aug 6, 2024",1.000413,1.002390,0.999793,1.000573,1.000573,"81,396,416,579"
"Aug 5, 2024",0.999606,1.002500,0.998652,1.000365,1.000365,"188,926,094,526"
"Aug 4, 2024",0.999571,1.001062,0.998860,0.999680,0.999680,"58,452,540,746"
"Aug 3, 2024",0.998658,1.000951,0.998303,0.999599,0.999599,"54,276,527,600"
"Aug 2, 2024",0.999078,1.001019,0.998572,0.998675,0.998675,"67,773,726,855"
"Aug 1, 2024",0.999732,1.001066,0.998726,0.999108,0.999108,"65,833,386,618"
"Jul 31, 2024",0.999840,1.001222,0.999288,0.999733,0.999733,"52,003,171,104"
"Jul 30, 2024",0.999797,1.001259,0.999369,0.999830,0.999830,"51,267,032,806"
"Jul 29, 2024",0.999914,1.001263,0.999502,0.999795,0.999795,"63,609,014,546"
"Jul 28, 2024",1.000040,1.001075,0.999753,0.999908,0.999908,"33,668,335,667"
"Jul 27, 2024",1.000155,1.002044,0.999586,1.000087,1.000087,"55,047,490,100"
"Jul 26, 2024",0.999717,1.001136,0.999540,1.000176,1.000176,"52,685,688,859"
"Jul 25, 2024",0.999858,1.001819,0.999391,0.999811,0.999811,"69,959,674,584"
"Jul 24, 2024",1.000155,1.001436,0.999689,0.999822,0.999822,"51,701,005,917"
"Jul 23, 2024",1.000431,1.001617,0.999583,1.000161,1.000161,"67,217,361,972"
"Jul 22, 2024",1.000193,1.001334,0.999751,1.000417,1.000417,"52,730,305,555"
"Jul 21, 2024",1.000502,1.001686,0.999982,1.000191,1.000191,"50,474,174,912"
"Jul 20, 2024",1.000513,1.001503,1.000211,1.000447,1.000447,"40,368,955,293"
"Jul 19, 2024",0.999791,1.001568,0.999611,1.000518,1.000518,"64,622,483,446"
"Jul 18, 2024",1.000306,1.001461,0.999684,0.999831,0.999831,"53,674,693,484"
"Jul 17, 2024",1.000690,1.001371,0.999953,1.000186,1.000186,"61,898,179,810"
"Jul 16, 2024",1.000608,1.001347,1.000156,1.000626,1.000626,"76,288,567,031"
"Jul 15, 2024",1.000442,1.001669,1.000199,1.000793,1.000793,"66,578,959,504"
"Jul 14, 2024",1.000249,1.001347,1.000129,1.000280,1.000280,"41,068,191,081"
"Jul 13, 2024",1.000281,1.001220,0.999952,1.000300,1.000300,"34,421,372,740"
"Jul 12, 2024",1.000056,1.001075,0.999768,1.000224,1.000224,"46,446,510,451"
"Jul 11, 2024",0.999925,1.001586,0.999712,1.000069,1.000069,"52,287,657,808"
"Jul 10, 2024",1.000214,1.001577,0.999679,0.999877,0.999877,"48,310,166,694"
"Jul 9, 2024",0.999788,1.001064,0.999621,1.000013,1.000013,"52,771,534,181"
"Jul 8, 2024",0.999812,1.001915,0.999445,0.999819,0.999819,"74,590,713,592"
"Jul 7, 2024",1.000172,1.000903,0.999575,0.999832,0.999832,"42,863,990,186"
"Jul 6, 2024",1.000060,1.001157,0.999813,1.000098,1.000098,"43,532,116,200"
"Jul 5, 2024",0.999788,1.000952,0.999434,1.000027,1.000027,"104,430,727,675"
"Jul 4, 2024",0.998913,1.000142,0.998726,0.999661,0.999661,"74,732,714,381"
"Jul 3, 2024",0.998475,0.999782,0.998301,0.998853,0.998853,"57,042,672,759"
"Jul 2, 2024",0.999030,0.999503,0.998208,0.998453,0.998453,"39,391,729,670"
"Jul 1, 2024",0.998380,0.999882,0.998296,0.998968,0.998968,"45,876,476,553"
"Jun 30, 2024",0.998350,0.999648,0.997224,0.998409,0.998409,"34,937,001,727"
"Jun 29, 2024",0.998109,0.999092,0.997876,0.998366,0.998366,"28,311,234,049"
"Jun 28, 2024",0.998638,0.999737,0.997819,0.998137,0.998137,"48,868,972,915"
"Jun 27, 2024",0.999380,0.999927,0.998447,0.998597,0.998597,"45,267,792,573"
"Jun 26, 2024",0.999715,1.000495,0.999207,0.999324,0.999324,"44,813,407,523"
"Jun 25, 2024",0.999434,1.000447,0.999160,0.999808,0.999808,"52,502,040,528"
"Jun 24, 2024",0.999370,1.000465,0.998788,0.999408,0.999408,"75,556,423,079"
"Jun 23, 2024",0.999647,1.000275,0.999135,0.999344,0.999344,"29,265,392,695"
"Jun 22, 2024",0.999509,1.000238,0.999228,0.999573,0.999573,"26,893,846,849"
"Jun 21, 2024",0.999392,1.000326,0.998958,0.999479,0.999479,"52,864,626,463"
"Jun 20, 2024",0.999796,1.000535,0.999002,0.999399,0.999399,"53,052,487,180"
"Jun 19, 2024",0.999595,1.000510,0.999326,0.999796,0.999796,"48,283,435,769"
"Jun 18, 2024",0.999650,1.001334,0.999308,0.999550,0.999550,"78,695,656,625"
"Jun 17, 2024",0.999341,1.000182,0.999004,0.999645,0.999645,"60,712,949,361"
"Jun 16, 2024",0.999438,1.000105,0.999039,0.999293,0.999293,"31,962,850,043"
"Jun 15, 2024",0.999463,1.000000,0.999205,0.999467,0.999467,"35,823,242,153"
"Jun 14, 2024",0.999672,1.000201,0.999006,0.999471,0.999471,"56,734,383,862"
"Jun 13, 2024",0.999759,1.000372,0.999432,0.999605,0.999605,"56,101,863,399"
"Jun 12, 2024",0.999940,1.000440,0.999488,0.999682,0.999682,"67,692,265,125"
"Jun 11, 2024",0.999548,1.000380,0.998898,0.999941,0.999941,"72,360,838,236"
"Jun 10, 2024",0.999883,1.000093,0.999457,0.999581,0.999581,"51,346,980,569"
"Jun 9, 2024",0.999823,1.000197,0.999719,0.999904,0.999904,"38,460,275,023"
"Jun 8, 2024",0.999524,1.000231,0.999441,0.999919,0.999919,"42,654,042,043"
"Jun 7, 2024",0.999563,1.000485,0.998765,0.999624,0.999624,"83,727,148,277"
"Jun 6, 2024",1.000114,1.000732,0.999284,0.999521,0.999521,"58,624,834,999"
"Jun 5, 2024",1.000203,1.000615,0.999459,1.000114,1.000114,"67,311,453,236"
"Jun 4, 2024",0.999803,1.000786,0.999463,1.000218,1.000218,"64,592,711,851"
"Jun 3, 2024",0.999380,1.000717,0.998960,0.999799,0.999799,"66,326,852,767"
"Jun 2, 2024",0.999304,1.000076,0.999023,0.999403,0.999403,"47,966,136,014"
"Jun 1, 2024",0.998995,0.999762,0.998758,0.999292,0.999292,"34,114,810,017"
"May 31, 2024",0.999660,1.000790,0.998376,0.998995,0.998995,"58,892,635,053"
"May 30, 2024",0.998728,1.000886,0.998571,0.999658,0.999658,"66,107,540,689"
"May 29, 2024",0.998882,1.000322,0.998571,0.998762,0.998762,"64,306,272,506"
"May 28, 2024",0.999205,1.000388,0.998487,0.998902,0.998902,"75,112,778,670"
"May 27, 2024",0.999488,1.000483,0.998817,0.999212,0.999212,"64,469,471,473"
"May 26, 2024",0.999871,1.000834,0.999217,0.999528,0.999528,"44,796,186,073"
"May 25, 2024",0.999825,1.000766,0.999452,0.999885,0.999885,"41,182,549,806"
"May 24, 2024",0.999640,1.000829,0.998861,0.999810,0.999810,"68,659,164,363"
"May 23, 2024",0.999444,1.000715,0.998490,0.999579,0.999579,"107,880,114,240"
"May 22, 2024",0.999894,1.000617,0.999239,0.999456,0.999456,"75,458,368,905"
"May 21, 2024",1.000028,1.000541,0.998991,0.999879,0.999879,"104,832,621,504"
"May 20, 2024",0.999912,1.001219,0.999473,1.000098,1.000098,"86,442,004,708"
"May 19, 2024",1.000181,1.001235,0.999500,0.999912,0.999912,"38,312,293,613"
"May 18, 2024",1.000485,1.001463,0.999839,1.000206,1.000206,"39,091,871,989"
"May 17, 2024",1.000084,1.001595,0.999841,1.000400,1.000400,"56,249,728,895"
"May 16, 2024",1.000530,1.001467,0.999735,1.000098,1.000098,"62,000,126,842"
"May 15, 2024",0.999629,1.001459,0.999304,1.000547,1.000547,"70,663,923,975"
"May 14, 2024",0.999840,1.001147,0.999062,0.999592,0.999592,"57,380,795,961"
"May 13, 2024",0.999579,1.001420,0.999181,0.999856,0.999856,"53,205,467,613"
"May 12, 2024",0.999735,1.001026,0.999237,0.999566,0.999566,"25,865,589,825"
"May 11, 2024",0.999918,1.000723,0.999346,0.999759,0.999759,"29,171,047,578"
"May 10, 2024",0.999896,1.002432,0.999312,0.999861,0.999861,"50,244,486,838"
"May 9, 2024",0.999589,1.001198,0.999269,0.999868,0.999868,"46,236,991,775"
"May 8, 2024",0.999966,1.001522,0.999446,0.999585,0.999585,"46,623,837,988"
"May 7, 2024",1.000048,1.001682,0.999614,1.000000,1.000000,"46,143,834,059"
"May 6, 2024",1.000329,1.001613,0.999593,1.000038,1.000038,"52,931,405,950"
"May 5, 2024",1.000151,1.001748,0.999825,1.000254,1.000254,"36,224,596,673"
"May 4, 2024",1.000555,1.001740,0.999817,1.000148,1.000148,"39,527,945,715"
"May 3, 2024",1.000053,1.001883,0.999468,1.000547,1.000547,"53,871,028,495"
"May 2, 2024",0.998584,1.001685,0.998408,1.000053,1.000053,"54,769,809,487"
"May 1, 2024",0.999137,1.001795,0.998072,0.998557,0.998557,"76,859,530,069"
"Apr 30, 2024",0.999708,1.001258,0.998107,0.999162,0.999162,"66,092,463,422"
"Apr 29, 2024",0.999749,1.001527,0.999304,0.999713,0.999713,"49,733,140,585"
"Apr 28, 2024",0.999382,1.001131,0.998977,0.999732,0.999732,"36,114,073,992"
